payment_id,order_id,amount,payment_method,payment_status,payment_date
802600,602916,1660.46, Bank Transfer ,paid,2026-07-12
802601,602917,2733.82,cash,paid,2026-01-05
802602,602919,2148.17,cash,paid,2026-05-04
802603,602921,2405.58,paypal,paid,2026-01-31
802604,602922,2291.58,cash,paid,2026-02-25
802605,602923,1778.74,card,paid,2026-02-24
802606,602925,1868.74, Bank Transfer ,paid,2026-06-27
802607,602926,1809.47,paypal,paid,2026-04-25
802608,602927,1811.35,CARD,paid,2026-03-26
802609,602928,2013.66,CARD,paid,2026-01-07
802610,602929,392.28, Bank Transfer ,paid,2026-05-08
802611,602930,1011.12, Bank Transfer ,paid,2026-01-04
802612,602931,102.83,card,paid,2026-07-21
802613,602932,-1694.78,card,refunded,2026-01-10
802614,602933,2471.43,CARD,paid,2026-04-16
802615,602934,968.17,card,paid,2026-01-11
802616,602935,1198.01,CARD,paid,2026-02-11
802617,602936,-2153.24,cash,refunded,2026-02-02
802618,602938,1181.76, Bank Transfer ,paid,2026-05-31
802619,602939,-878.77,cash,refunded,2026-05-01
802620,602940,-1217.68,card,refunded,2026-05-09
802621,602941,1131.23,CARD,paid,2026-04-17
802622,602942,265.99,bank_transfer,paid,2026-06-12
802623,602943,2214.58,CARD,paid,2026-03-10
802624,602944,2039.06,CARD,paid,2026-04-17
802625,602946,1817.29,cash,paid,2026-08-11
802626,602947,1411.34,bank_transfer,paid,2026-03-01
802627,602949,175.32,cash,paid,2026-06-07
802628,602950,1024.49, Bank Transfer ,paid,2026-06-07
802629,602951,819.07,paypal,paid,2026-05-28
802630,602952,3223.76,card,paid,2026-06-30
802631,602953,1872.25,cash,paid,2026-05-11
802632,602954,1119.85,paypal,paid,2026-07-19
802633,602955,1091.66,CARD,paid,2026-03-20
802634,602956,511.64,cash,paid,2026-03-20
802635,602957,1083.68,CARD,paid,2026-08-07
802636,602958,1219.38, Bank Transfer ,paid,2026-07-29
802637,602959,1609.62,bank_transfer,paid,2026-07-22
802638,602960,1442.71,cash,paid,2026-08-05
802639,602961,1009.84,CARD,paid,2026-03-23
802640,602962,1585.75, Bank Transfer ,paid,2026-06-27
802641,602963,0, Bank Transfer ,failed,2026-02-02
802642,602964,-2724.93,paypal,refunded,2026-07-27
802643,602965,0,bank_transfer,failed,2026-04-24
802644,602966,1679.04,paypal,paid,2026-01-24
802645,602967,2392.48,CARD,paid,2026-03-25
802646,602968,0,bank_transfer,paid,2026-06-08
802647,602969,1776.3,card,paid,2026-03-17
802648,602970,2658.63, Bank Transfer ,paid,2026-07-24
802649,602971,2046.38,paypal,paid,2026-02-09
802650,602972,1268.2,bank_transfer,paid,2026-06-23
802651,602973,2506.59, Bank Transfer ,paid,2026-06-26
802652,602974,1620.65,cash,paid,2026-06-14
802653,602975,2718.75,CARD,paid,2026-08-05
802654,602976,943.86,paypal,paid,2026-01-16
802655,602977,162.25,CARD,paid,2026-05-30
802656,602978,2503.48,card,paid,2026-06-13
802657,602979,279.15,card,paid,2026-06-28
802658,602980,490.65,paypal,paid,2026-02-24
802659,602981,117.64, Bank Transfer ,paid,2026-07-29
802660,602983,141.06,card,paid,2026-01-21
802661,602984,1985.95, Bank Transfer ,paid,2026-04-09
802662,602985,1969.73,bank_transfer,paid,2026-04-17
802663,602986,886.77,paypal,paid,2026-02-08
802664,602987,2056.46, Bank Transfer ,paid,2026-01-29
802665,602988,0,paypal,paid,2026-07-09
802666,602989,0,cash,failed,2026-06-25
802667,602990,1658.92, Bank Transfer ,paid,2026-06-21
802668,602992,1160.0,card,paid,2026-03-22
802669,602993,294.03, Bank Transfer ,paid,2026-03-10
802670,602994,173.72,paypal,paid,2026-05-04
802671,602995,1407.95,bank_transfer,paid,2026-06-06
802672,602996,197.54,card,paid,2026-02-09
802673,602997,516.08,paypal,paid,2026-01-13
802674,602998,1764.97,bank_transfer,paid,2026-05-19
802675,602999,291.93, Bank Transfer ,paid,2026-06-09
802676,603000,2924.31,card,paid,2026-03-05
802677,603001,-1847.67,card,refunded,2026-03-30
802678,603002,0, Bank Transfer ,paid,2026-06-09
802679,603004,1562.64,paypal,paid,2026-07-20
802680,603005,879.95,card,paid,2026-06-25
802681,603007,827.44,paypal,paid,2026-07-07
802682,603008,1270.9,CARD,paid,2026-03-28
802683,603009,389.64,card,paid,2026-06-05
802684,603010,148.75,bank_transfer,paid,2026-02-21
802685,603011,2434.21,CARD,paid,2026-04-15
802686,603012,282.57,bank_transfer,paid,2026-03-25
802687,603013,2341.38,CARD,paid,2026-08-13
802688,603014,405.3,CARD,paid,2026-06-28
802689,603015,407.32,cash,paid,2026-06-02
802690,603016,1145.32, Bank Transfer ,paid,2026-03-14
802691,603017,84.75,paypal,paid,2026-02-01
802692,603018,384.28,card,paid,2026-01-31
802693,603019,153.25, Bank Transfer ,paid,2026-07-19
802694,603020,137.44,CARD,paid,2026-01-22
802695,603021,685.08,paypal,paid,2026-07-28
802696,603022,265.04,cash,paid,2026-08-12
802697,603023,-875.46,CARD,refunded,2026-08-09
802698,603024,25.54,card,paid,2026-07-22
802699,603025,493.65, Bank Transfer ,paid,2026-02-18
802700,603026,1477.29,cash,paid,2026-04-12
802701,603027,819.59, Bank Transfer ,paid,2026-08-11
802702,603028,2889.35,bank_transfer,paid,2026-04-05
802703,603029,0,bank_transfer,failed,2026-01-17
802704,603031,1019.88,cash,paid,2026-02-21
802705,603032,1017.48,CARD,paid,2026-01-13
802706,603034,832.4,card,paid,2026-06-12
802707,603035,1009.86,card,paid,2026-06-09
802708,603036,1071.64,CARD,paid,2026-04-29
802709,603037,949.11,card,paid,2026-02-15
802710,603038,335.52,card,paid,2026-06-04
802711,603039,2658.69,paypal,paid,2026-07-30
802712,603040,735.24,card,paid,2026-07-14
802713,603041,540.0,cash,paid,2026-08-01
802714,603042,2033.78,paypal,paid,2026-07-09
802715,603043,1491.61,card,paid,2026-04-25
802716,603044,1728.16,paypal,paid,2026-03-15
802717,603046,386.67,CARD,paid,2026-02-27
802718,603047,2368.14,bank_transfer,paid,2026-02-07
802719,603048,2098.21,bank_transfer,paid,2026-05-09
802720,603049,1685.19, Bank Transfer ,paid,2026-01-31
802721,603050,2238.81,paypal,paid,2026-05-26
802722,603051,236.0,card,paid,2026-06-24
802723,603053,769.55,paypal,paid,2026-07-09
802724,603054,1510.18,card,paid,2026-05-27
802725,603055,1083.59, Bank Transfer ,paid,2026-05-24
802726,603056,1240.33,paypal,paid,2026-04-22
802727,603057,1250.68,cash,paid,2026-01-15
802728,603058,1770.39,bank_transfer,paid,2026-04-29
802729,603059,1971.9,paypal,paid,2026-07-20
802730,603061,727.63,card,paid,2026-08-09
802731,603062,932.0, Bank Transfer ,paid,2026-02-20
802732,603063,1043.01, Bank Transfer ,paid,2026-03-06
802733,603064,61.36, Bank Transfer ,paid,2026-05-26
802734,603065,433.97, Bank Transfer ,paid,2026-04-04
802735,603066,2005.51, Bank Transfer ,paid,2026-07-02
802736,603067,0,cash,failed,2026-04-23
802737,603068,1446.98,paypal,paid,2026-07-17
802738,603069,1564.59,cash,paid,2026-02-28
802739,603070,0,cash,failed,2026-01-27
802740,603072,1178.25,paypal,paid,2026-02-26
802741,603073,859.03,paypal,paid,2026-05-16
802742,603074,339.78, Bank Transfer ,paid,2026-01-22
802743,603075,908.5,cash,paid,2026-01-19
802744,603076,1421.13,paypal,paid,2026-01-09
802745,603077,1012.3,CARD,paid,2026-03-14
802746,603078,2318.84,cash,paid,2026-05-04
802747,603079,681.67,cash,paid,2026-03-25
802748,603080,2289.01,cash,paid,2026-02-15
802749,603081,247.78,card,paid,2026-05-05
802750,603083,245.34,card,paid,2026-03-04
802751,603084,2159.99,card,paid,2026-06-03
802752,603085,1434.68,CARD,paid,2026-04-24
802753,603086,2658.74,CARD,paid,2026-05-10
802754,603087,0,paypal,failed,2026-05-30
802755,603088,2367.19,paypal,paid,2026-01-12
802756,603089,289.35,paypal,paid,2026-08-09
802757,603090,3215.07,cash,paid,2026-03-28
802758,603091,1377.96,card,paid,2026-07-17
802759,603092,1734.3,paypal,paid,2026-04-13
802760,603093,120.2,paypal,paid,2026-04-25
802761,603094,1366.7,paypal,paid,2026-05-15
802762,603095,1043.47,paypal,paid,2026-06-23
802763,603096,880.93,cash,paid,2026-03-23
802764,603097,-1430.84,bank_transfer,refunded,2026-06-30
802765,603098,2829.18,card,paid,2026-05-14
802766,603099,-876.14,paypal,refunded,2026-07-20
802767,603100,950.73,paypal,paid,2026-07-28
802768,603101,3222.59,card,paid,2026-04-01
802769,603102,1616.71, Bank Transfer ,paid,2026-04-22
802770,603103,2843.0,cash,paid,2026-04-08
802771,603104,790.04,cash,paid,2026-06-13
802772,603105,-223.14,CARD,refunded,2026-05-27
802773,603106,565.05,cash,paid,2026-05-20
802774,603107,1408.78,CARD,paid,2026-01-08
802775,603108,0,CARD,failed,2026-05-04
802776,603110,2134.81,cash,paid,2026-07-15
802777,603111,2312.49,cash,paid,2026-01-05
802778,603112,671.95,bank_transfer,paid,2026-07-09
802779,603113,200.35, Bank Transfer ,paid,2026-08-10
802780,603114,1124.42,cash,paid,2026-04-12
802781,603116,1483.84, Bank Transfer ,paid,2026-02-21
802782,603117,304.0,bank_transfer,paid,2026-07-25
802783,603118,1238.1,cash,paid,2026-02-17
802784,603119,455.68,card,paid,2026-08-01
802785,603120,145.48,bank_transfer,paid,2026-08-05
802786,603121,1336.43,bank_transfer,paid,2026-01-22
802787,603123,860.05,card,paid,2026-02-25
802788,603124,821.1,card,paid,2026-01-22
802789,603125,1188.91,paypal,paid,2026-04-18
802790,603126,2102.41,CARD,paid,2026-06-23
802791,603127,-1354.52, Bank Transfer ,refunded,2026-05-11
802792,603128,1067.37, Bank Transfer ,paid,2026-08-06
802793,603129,3196.63,card,paid,2026-04-10
802794,603131,453.64,bank_transfer,paid,2026-01-08
802795,603132,1288.25,bank_transfer,paid,2026-06-15
802796,603133,0,card,failed,2026-02-26
802797,603134,1346.09,card,paid,2026-06-05
802798,603136,212.02,card,paid,2026-06-18
802799,603137,811.91,bank_transfer,paid,2026-05-14
802800,603138,582.34,CARD,paid,2026-07-17
802801,603139,1479.5,card,paid,2026-02-08
802802,603140,1492.41,CARD,paid,2026-02-02
802803,603141,1398.71,paypal,paid,2026-06-18
802804,603142,1293.98,cash,paid,2026-07-05
802805,603143,424.8,CARD,paid,2026-06-04
802806,603144,1721.62, Bank Transfer ,paid,2026-03-14
802807,603145,1882.21, Bank Transfer ,paid,2026-01-21
802808,603146,472.18,cash,paid,2026-03-26
802809,603147,1415.21,bank_transfer,paid,2026-02-10
802810,603148,1722.0,bank_transfer,paid,2026-01-21
802811,603149,1119.19,paypal,paid,2026-06-16
802812,603150,1176.78,cash,paid,2026-04-07
802813,603151,1417.3,bank_transfer,paid,2026-01-05
802814,603152,1155.69,paypal,paid,2026-01-08
802815,603153,1871.06, Bank Transfer ,paid,2026-03-21
802816,603154,1826.7,bank_transfer,paid,2026-02-26
802817,603155,4267.79,paypal,paid,2026-06-05
802818,603156,65.92,paypal,paid,2026-04-09
802819,603157,898.35,paypal,paid,2026-07-05
802820,603158,-115.0,paypal,refunded,2026-05-30
802821,603159,596.57,bank_transfer,paid,2026-03-03
802822,603160,615.35, Bank Transfer ,paid,2026-01-20
802823,603161,0,cash,failed,2026-08-10
802824,603163,329.44,paypal,paid,2026-03-13
802825,603164,1921.19,paypal,paid,2026-06-19
802826,603165,1988.32,card,paid,2026-06-11
802827,603166,1454.14,bank_transfer,paid,2026-04-21
802828,603167,1511.04, Bank Transfer ,paid,2026-05-01
802829,603168,1442.24,bank_transfer,paid,2026-05-13
802830,603169,1858.97,cash,paid,2026-01-23
802831,603171,-497.99,bank_transfer,refunded,2026-03-28
802832,603172,1717.31,CARD,paid,2026-01-17
802833,603173,496.55, Bank Transfer ,paid,2026-01-10
802834,603174,2953.7,cash,paid,2026-02-15
802835,603175,840.22,paypal,paid,2026-01-30
802836,603176,791.48,card,paid,2026-05-07
802837,603177,277.0, Bank Transfer ,paid,2026-07-08
802838,603178,1470.9,bank_transfer,paid,2026-05-10
802839,603179,3772.86,card,paid,2026-01-11
802840,603180,192.41,CARD,paid,2026-06-19
802841,603181,2467.38,card,paid,2026-06-28
802842,603182,1252.3,paypal,paid,2026-07-05
802843,603183,-862.33,cash,refunded,2026-04-26
802844,603184,2093.34,CARD,paid,2026-08-06
802845,603185,1736.4,card,paid,2026-08-03
802846,603186,791.43,bank_transfer,paid,2026-01-03
802847,603187,1972.74,bank_transfer,paid,2026-05-30
802848,603188,755.8, Bank Transfer ,paid,2026-01-06
802849,603189,271.19,bank_transfer,paid,2026-03-29
802850,603190,117.54,paypal,paid,2026-06-08
802851,603191,0,CARD,failed,2026-01-04
802852,603192,688.25,cash,paid,2026-04-12
802853,603193,127.23, Bank Transfer ,paid,2026-06-03
802854,603194,2984.92, Bank Transfer ,paid,2026-04-30
802855,603195,713.56,bank_transfer,paid,2026-07-19
802856,603196,0,cash,failed,2026-07-25
802857,603197,411.61, Bank Transfer ,paid,2026-06-01
802858,603199,434.42,cash,paid,2026-01-11
802859,603200,1503.1,paypal,paid,2026-02-10
802860,603201,1420.3,paypal,paid,2026-02-09
802861,603202,1788.51,bank_transfer,paid,2026-01-12
802862,603203,0, Bank Transfer ,failed,2026-03-09
802863,603204,1495.25,bank_transfer,paid,2026-06-26
802864,603206,1441.04,card,paid,2026-03-13
802865,603207,2001.48,paypal,paid,2026-05-09
802866,603208,1147.02,card,paid,2026-01-20
802867,603209,1512.56,bank_transfer,paid,2026-07-24
802868,603210,38.3,bank_transfer,paid,2026-01-07
802869,603211,291.09,card,paid,2026-05-24
802870,603212,1688.1,CARD,paid,2026-01-23
802871,603213,261.63,cash,paid,2026-06-20
802872,603214,4210.79,bank_transfer,paid,2026-05-04
802873,603215,1663.57,paypal,paid,2026-04-25
802874,603216,1176.88, Bank Transfer ,paid,2026-04-23
802875,603217,47.94,CARD,paid,2026-04-14
802876,603218,1520.64,cash,paid,2026-03-12
802877,603219,289.01,paypal,paid,2026-06-11
802878,603220,2332.37,card,paid,2026-05-03
802879,603221,1346.24,paypal,paid,2026-05-30
802880,603222,1072.93,bank_transfer,paid,2026-04-20
802881,603223,929.99, Bank Transfer ,paid,2026-03-21
802882,603224,535.86,cash,paid,2026-03-16
802883,603225,1258.38,CARD,paid,2026-06-05
802884,603226,979.14,paypal,paid,2026-01-29
802885,603227,599.01,bank_transfer,paid,2026-01-29
802886,603229,1387.8, Bank Transfer ,paid,2026-01-20
802887,603230,376.38,bank_transfer,paid,2026-02-22
802888,603231,579.86,CARD,paid,2026-05-10
802889,603233,923.3,cash,paid,2026-03-03
802890,603236,340.02,CARD,paid,2026-01-03
802891,603237,858.23,cash,paid,2026-01-20
802892,603238,1676.58, Bank Transfer ,paid,2026-06-20
802893,603239,4131.99, Bank Transfer ,paid,2026-07-06
802894,603240,2920.77,card,paid,2026-03-19
802895,603241,872.36, Bank Transfer ,paid,2026-01-19
802896,603242,1173.96,bank_transfer,paid,2026-02-16
802897,603243,1015.3,paypal,paid,2026-06-08
802898,603244,1171.48, Bank Transfer ,paid,2026-04-14
802899,603245,840.36,cash,paid,2026-04-03
802900,603246,87.33, Bank Transfer ,paid,2026-06-04
802901,603247,0,bank_transfer,paid,2026-01-06
802902,603248,910.98,cash,paid,2026-05-20
802903,603249,645.41,card,paid,2026-01-25
802904,603251,1888.64,bank_transfer,paid,2026-02-07
802905,603252,1696.12,card,paid,2026-02-20
802906,603253,1262.12,bank_transfer,paid,2026-06-20
802907,603256,2582.06, Bank Transfer ,paid,2026-02-25
802908,603258,0,cash,failed,2026-04-16
802909,603259,2551.61, Bank Transfer ,paid,2026-02-11
802910,603260,2182.41,bank_transfer,paid,2026-01-05
802911,603261,1779.64, Bank Transfer ,paid,2026-03-07
802912,603262,515.67, Bank Transfer ,paid,2026-02-27
802913,603264,729.87,CARD,paid,2026-03-13
802914,603265,-1633.65,CARD,refunded,2026-03-29
802915,603266,3164.82,card,paid,2026-04-30
802916,603267,360.66,paypal,paid,2026-05-01
802917,603268,3024.13,cash,paid,2026-06-12
802918,603270,1170.0,cash,paid,2026-08-06
802919,603271,1317.72,cash,paid,2026-03-04
802920,603272,489.47, Bank Transfer ,paid,2026-08-13
802921,603273,1406.76,cash,paid,2026-05-11
802922,603274,1245.0,CARD,paid,2026-02-07
802923,603275,677.96,cash,paid,2026-01-10
802924,603276,1010.66,CARD,paid,2026-03-02
802925,603277,593.27,cash,paid,2026-05-11
802926,603278,2552.48,paypal,paid,2026-08-08
802927,603279,1316.08,card,paid,2026-06-30
802928,603280,1252.53,CARD,paid,2026-07-14
802929,603282,3044.97,bank_transfer,paid,2026-01-25
802930,603283,861.29,paypal,paid,2026-04-12
802931,603284,860.12,cash,paid,2026-03-15
802932,603286,3497.43,paypal,paid,2026-06-06
802933,603287,2391.98,CARD,paid,2026-01-28
802934,603288,3962.49, Bank Transfer ,paid,2026-02-08
802935,603289,576.92,bank_transfer,paid,2026-02-28
802936,603290,-1172.0,cash,refunded,2026-04-23
802937,603291,1628.53,card,paid,2026-06-11
802938,603292,534.18,card,paid,2026-08-14
802939,603293,2225.76,bank_transfer,paid,2026-06-04
802940,603294,1765.95,paypal,paid,2026-04-30
802941,603295,2192.48,cash,paid,2026-05-15
802942,603297,2209.33,cash,paid,2026-02-18
802943,603298,1319.17, Bank Transfer ,paid,2026-05-03
802944,603299,358.56,cash,paid,2026-03-19
802945,603300,1441.54, Bank Transfer ,paid,2026-06-26
802946,603301,656.89, Bank Transfer ,paid,2026-03-18
802947,603302,946.4, Bank Transfer ,paid,2026-03-07
802948,603303,2079.25,paypal,paid,2026-02-27
802949,603304,-3252.69,card,refunded,2026-06-30
802950,603305,575.52,card,paid,2026-02-09
802951,603306,868.19,card,paid,2026-04-07
802952,603307,1852.26,card,paid,2026-06-02
802953,603308,1275.5,paypal,paid,2026-06-02
802954,603309,2333.14,cash,paid,2026-03-23
802955,603310,1987.12,bank_transfer,paid,2026-05-07
802956,603311,882.92,cash,paid,2026-05-17
802957,603312,301.58,cash,paid,2026-08-08
802958,603313,-730.34,bank_transfer,refunded,2026-01-10
802959,603314,2729.31, Bank Transfer ,paid,2026-05-02
802960,603315,1341.52,card,paid,2026-07-10
802961,603316,73.06,CARD,paid,2026-07-05
802962,603317,0,bank_transfer,failed,2026-04-15
802963,603319,2014.95, Bank Transfer ,paid,2026-03-20
802964,603320,1072.74,cash,paid,2026-07-18
802965,603321,1770.02,cash,paid,2026-03-30
802966,603322,1736.5,cash,paid,2026-08-13
802967,603323,721.48, Bank Transfer ,paid,2026-02-19
802968,603324,1743.61,CARD,paid,2026-05-10
802969,603325,607.24, Bank Transfer ,paid,2026-04-15
802970,603326,301.59,card,paid,2026-05-08
802971,603327,2163.48, Bank Transfer ,paid,2026-03-09
802972,603328,1380.72,bank_transfer,paid,2026-01-02
802973,603330,727.03,bank_transfer,paid,2026-01-10
802974,603331,280.48,paypal,paid,2026-01-25
802975,603332,778.77,paypal,paid,2026-05-22
802976,603333,1886.01,bank_transfer,paid,2026-06-04
802977,603334,1763.42,cash,paid,2026-03-27
802978,603335,1399.39,cash,paid,2026-01-29
802979,603336,202.78,paypal,paid,2026-01-23
802980,603337,339.55,CARD,paid,2026-03-13
802981,603338,328.53,CARD,paid,2026-07-26
802982,603340,331.01,card,paid,2026-04-09
802983,603341,675.18,cash,paid,2026-06-29
802984,603342,3232.44,paypal,paid,2026-07-07
802985,603343,329.48,cash,paid,2026-04-09
802986,603345,357.84,bank_transfer,paid,2026-07-23
802987,603346,326.24,bank_transfer,paid,2026-06-13
802988,603347,590.45,cash,paid,2026-06-18
802989,603348,494.99,CARD,paid,2026-05-16
802990,603349,2051.26, Bank Transfer ,paid,2026-07-14
802991,603350,113.6,paypal,paid,2026-05-02
802992,603351,1121.41,CARD,paid,2026-01-09
802993,603352,621.79,bank_transfer,paid,2026-07-15
802994,603353,570.45,bank_transfer,paid,2026-06-21
802995,603354,364.29,card,paid,2026-01-02
802996,603355,652.47,paypal,paid,2026-05-02
802997,603356,1788.35, Bank Transfer ,paid,2026-02-01
802998,603357,1848.93,CARD,paid,2026-04-14
802999,603358,540.28,card,paid,2026-01-18
803000,603359,167.91,bank_transfer,paid,2026-01-18
803001,603360,284.16,cash,paid,2026-05-10
803002,603361,723.3,bank_transfer,paid,2026-06-23
803003,603363,313.85,CARD,paid,2026-03-05
803004,603364,625.52,paypal,paid,2026-07-08
